Unit,File Name,Path,Status,Flagged,Sample Rate (Hz),Samples,Duration (s),Number of Shots,Observation Type,Search Start (s),Search End (s),Onset Sample,Onset (s),Onset Within Shot1 (ms),Peak Sample,Peak Time (s),Peak-Onset Lag (ms),Response Stop (s),Response Duration (ms),Slope (dB/s),Decay Rate (-Slope) (dB/s),R^2,Drop Time (s),C2 (dB),Spectral Centroid (Hz),Spectral Bandwidth (Hz),Peak Frequency (Hz),Rolloff 85% (Hz),Low Power 1-10 kHz,High Power 10-30 kHz,High/Low Ratio,High Frequency Fraction,Total FFT Power
Delta,scam_0472_0708829531_841_ca0_scam01472_lefthand_hollow______01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0472_0708829531_841_ca0_scam01472_lefthand_hollow______01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7303.0,0.07303,13.03,7360.0,0.0736,0.57,0.08302999999999999,9.999999999999995,-14801.622872366328,14801.622872366328,0.7268589330145012,0.0005404812748563863,17.45100751713609,6282.13180719203,2341.572576992782,4200.0,8700.0,5.738114168913934,0.33674609679362194,0.05868584815163388,0.055432560941249764,6.074878935334099
Delta,scam_0472_0708832228_388_ca0_scam02472_austin_mountain______01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0472_0708832228_388_ca0_scam02472_austin_mountain______01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7344.0,0.07344,13.440000000000008,7376.0,0.07376,0.32,0.08344,9.999999999999995,-3800.735055938324,3800.735055938324,0.7930376388470086,0.002104856003446145,15.379459843653846,6551.497715614946,2695.6183978376084,5600.0,8900.0,1.8333661430253754,0.1812347991019042,0.09885357586173978,0.08995668583573266,2.0146895966449
Delta,scam_0473_0708921605_229_ca0_scam02473_snead_farm___________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0473_0708921605_229_ca0_scam02473_snead_farm___________01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7345.0,0.07345,13.450000000000003,7371.0,0.07371,0.25999999999999995,0.08345,9.999999999999995,-6248.348961138288,6248.348961138288,0.6325063498502952,0.0012803382221057331,16.929580268368888,6325.309354824404,2558.5097392055354,7200.0,8200.0,1.5883006461058027,0.09558978158801891,0.06018368236667664,0.056762466506409426,1.6840314995336794
Delta,scam_0473_0708931198_901_ca0_scam05473_elkwallow_gap_473_sc_01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0473_0708931198_901_ca0_scam05473_elkwallow_gap_473_sc_01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7000.0,0.07,10.000000000000009,7056.0,0.07056,0.5599999999999999,0.08,9.999999999999995,-11541.41733790783,11541.41733790783,0.9541240107995842,0.0006931557681155823,17.80365983758575,6353.375489950343,2955.9665881062188,4800.0,9700.0,5.048667974579885,0.82385251243336,0.16318215350691886,0.140285979231404,5.872664659341344
Delta,scam_0473_0708938254_591_ca0_scam08473_fox_hollow___________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0473_0708938254_591_ca0_scam08473_fox_hollow___________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6951.0,0.06951,9.510000000000005,7004.0,0.07004,0.53,0.07951,9.999999999999995,-4008.241203970902,4008.241203970902,0.9331813768385907,0.0019958878702395766,12.297632629235157,6867.635687822869,2680.8738300597224,4300.0,8800.0,8.59888332264882,0.7285516979535529,0.08472631510589308,0.07810752378800286,9.327548264504793
Delta,scam_0476_0709196462_557_ca0_scam01476_fourway_476_scam_____01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0476_0709196462_557_ca0_scam01476_fourway_476_scam_____01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6942.0,0.06942,9.419999999999998,6988.0,0.06988,0.46,0.07941999999999999,9.999999999999995,-6308.406272634352,6308.406272634352,0.9838783153469918,0.0012681491416784178,17.394366994370092,6597.523113508318,2859.7715980188073,4900.0,9200.0,7.749098849570811,0.8695980818592888,0.1122192526821944,0.10089594778515526,8.618761218349267
Delta,scam_0477_0709285254_248_ca0_scam04477_oventop_mountain_____01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0477_0709285254_248_ca0_scam04477_oventop_mountain_____01p02.wav,NO CLEAN ONSET BEFORE PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6968.0,0.06968,9.680000000000009,6968.0,0.06968,0.0,0.07968,9.999999999999995,-3704.8214415549264,3704.8214415549264,0.9444700727433809,0.002159348331951559,-3.1371532169708756,9190.570838850133,5030.655647193196,4100.0,14000.0,0.04668487874255959,0.028398567840564902,0.6083033437264936,0.3782188299111648,0.07508501849903955
Delta,scam_0482_0709729164_771_ca0_scam01482_goat_hollow__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0482_0709729164_771_ca0_scam01482_goat_hollow__________01p02.wav,NO CLEAN ONSET BEFORE PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7270.0,0.0727,12.700000000000003,7270.0,0.0727,0.0,0.0827,9.999999999999995,-6250.599732196747,6250.599732196747,0.9828426277231535,0.0012798771866309273,-4.096785117048091,6442.331982794112,4237.014505649022,3800.0,10400.0,0.02387077792036633,0.0044609588904439374,0.18687949363551692,0.15744158734451993,0.028334056875851298
Delta,scam_0482_0709743942_179_ca0_scam04482_otter_lake___________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0482_0709743942_179_ca0_scam04482_otter_lake___________01p02.wav,NO PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,,,,,,,,,,,,,,,,,,,,,,
Delta,scam_0488_0710264577_671_ca0_scam02488_short_mountain_______01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0488_0710264577_671_ca0_scam02488_short_mountain_______01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7126.0,0.07126,11.260000000000007,7160.0,0.0716,0.34,0.08126,9.999999999999995,-17534.095396747984,17534.095396747984,0.736679312947787,0.00045625393377771547,18.093240110203197,6658.337833493045,2938.7234441859514,5500.0,8900.0,3.163630355446826,0.24151325957990685,0.0763405431244814,0.07091535842819698,3.405655205486174
Delta,scam_0489_0710352197_772_ca0_scam01489_shop_hollow_489______01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0489_0710352197_772_ca0_scam01489_shop_hollow_489______01p02.wav,NO PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,,,,,,,,,,,,,,,,,,,,,,
Delta,scam_0489_0710354497_865_ca0_scam02489_sawlog_ridge_489_____01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0489_0710354497_865_ca0_scam02489_sawlog_ridge_489_____01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6990.0,0.0699,9.900000000000006,7062.0,0.07062,0.7200000000000001,0.0799,9.999999999999995,-23657.879412278784,23657.879412278784,0.9268739131922334,0.0003381537229346043,18.408266872089552,6434.221581522523,2875.1794216027447,4500.0,8900.0,10.862315813747156,1.2569324128321437,0.11571495750854456,0.10371167851945845,12.119487706452627
Delta,scam_0497_0711062133_153_ca0_scam04497_pollock_knob_________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0497_0711062133_153_ca0_scam04497_pollock_knob_________01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7622.0,0.07622,16.22,7659.0,0.07659,0.37,0.08621999999999999,9.999999999999995,-8247.308090051916,8247.308090051916,0.9418819090676863,0.0009700134774460257,17.03428675639318,6254.888909392559,2812.2499719300326,4400.0,8100.0,0.46580653286650486,0.030881946850792968,0.06629779677144074,0.062166605597988644,0.4967610271420727
Delta,scam_0501_0711414592_419_ca0_scam01501_pollock_knob_501_sca_01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0501_0711414592_419_ca0_scam01501_pollock_knob_501_sca_01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7637.0,0.07637,16.369999999999997,7670.0,0.0767,0.33,0.08636999999999999,9.999999999999995,-17369.441670892353,17369.441670892353,0.8052191653221218,0.00046057899566261654,22.51348874045433,5935.2061640853435,2826.8608691379372,4900.0,7800.0,0.46408063175772113,0.03411924431983902,0.073520078161011,0.0684751220431502,0.49827212134559584
Delta,scam_0504_0711700522_280_ca0_scam04504_hightop______________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0504_0711700522_280_ca0_scam04504_hightop______________01p02.wav,OK,False,100000,744000,7.44,124,124-shot,0.06899999999999999,0.079,6905.0,0.06905,9.050000000000002,6930.0,0.0693,0.25,0.07905,9.999999999999995,-3275.9670529598725,3275.9670529598725,0.8637692732148765,0.0024420270016976852,12.065640715009561,6946.822116325533,3115.1065994923365,4300.0,9800.0,6.272644708113396,1.0561949879736727,0.1683811274385635,0.14411227037141297,7.328973343155284
Delta,scam_0505_0711777950_028_ca0_scam01505_apple_orchard_mounta_01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0505_0711777950_028_ca0_scam01505_apple_orchard_mounta_01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7089.0,0.07089,10.889999999999997,7119.0,0.07119,0.3,0.08088999999999999,9.999999999999995,-10864.575120048981,10864.575120048981,0.9652547989101787,0.000736338044663815,19.700087591929,7148.852899296042,3503.2799652421986,6000.0,9000.0,2.2837945576657503,0.2930037354268976,0.1282968883708938,0.11370122510007984,2.5769619911218693
Delta,scam_0507_0711949371_709_ca0_scam07507_spitler_hill_________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0507_0711949371_709_ca0_scam07507_spitler_hill_________01p02.wav,NO PEAK,True,100000,54000,0.54,9,9-shot,0.06899999999999999,0.079,,,,,,,,,,,,,,,,,,,,,,
Delta,scam_0511_0712312219_740_ca0_scam01511_bearwallow_511_scam__01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0511_0712312219_740_ca0_scam01511_bearwallow_511_scam__01p02.wav,LONG PEAK-ONSET LAG,True,100000,744000,7.44,124,124-shot,0.06899999999999999,0.079,6899.0,0.06899,8.989999999999998,6953.0,0.06953,0.54,0.07898999999999999,9.999999999999995,-8291.766675734247,8291.766675734247,0.8969309867510649,0.0009648124836184672,16.479218767281488,6135.244153900343,2738.3722757883775,6800.0,8700.0,12.659897288007851,1.0260944877170115,0.08105077508717108,0.0749738213287751,13.68603693304338
Delta,scam_0517_0712836568_577_ca0_scam01517_mill_prong_517_______01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0517_0712836568_577_ca0_scam01517_mill_prong_517_______01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7410.0,0.0741,14.100000000000001,7513.0,0.07513,1.03,0.0841,9.999999999999995,-7987.211288609928,7987.211288609928,0.9907484617004166,0.0010016011485020197,13.62714090358049,6745.214370415884,2914.055155294727,7500.0,9200.0,0.873237107553203,0.10957569722711176,0.1254821815052514,0.11149006266472054,0.9828292729248366
Delta,scam_0520_0713103129_850_ca0_scam05520_hogback_mountain_____01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0520_0713103129_850_ca0_scam05520_hogback_mountain_____01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7104.0,0.07104,11.040000000000008,7138.0,0.07138,0.34,0.08104,9.999999999999995,-7358.496458876614,7358.496458876614,0.9411100228337901,0.0010871786165432662,18.342350762724195,6724.421361705699,3468.58896774419,7200.0,9200.0,1.9421466240929388,0.1936735081680298,0.09972136282886633,0.09067082456892056,2.136006913897811
Delta,scam_0521_0713193045_560_ca0_scam07521_mill_prong_521_______01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0521_0713193045_560_ca0_scam07521_mill_prong_521_______01p02.wav,OK,False,100000,744000,7.44,124,124-shot,0.06899999999999999,0.079,7483.0,0.07483,14.829999999999997,7520.0,0.0752,0.37,0.08482999999999999,9.999999999999995,-2482.7927259357357,2482.7927259357357,0.9667471878523864,0.0032221779596945184,11.390529567631805,6170.393377447824,2629.717207654161,5400.0,8400.0,1.0110343257348102,0.1032753098705953,0.10214817364933261,0.09267739604834715,1.1143527362024663
Delta,scam_0523_0713369148_542_ca0_scam01523_patterson_ridge______01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0523_0713369148_542_ca0_scam01523_patterson_ridge______01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7434.0,0.07434,14.340000000000005,7490.0,0.0749,0.5599999999999999,0.08434,9.999999999999995,-41426.61027610994,41426.61027610994,0.9678197652275061,0.00019311258987109238,21.292469125901277,6846.91308345046,2685.3978287203327,5000.0,9300.0,1.7695091556539049,0.17672962289142533,0.09987494120996318,0.09080520639760105,1.9462498892144393
Delta,scam_0531_0714070745_902_ca0_scam02531_hogback_mountain_531_01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0531_0714070745_902_ca0_scam02531_hogback_mountain_531_01p02.wav,LONG PEAK-ONSET LAG,True,100000,744000,7.44,124,124-shot,0.06899999999999999,0.079,7159.0,0.07159,11.590000000000003,7209.0,0.07209,0.5,0.08159,9.999999999999995,-5232.215422330848,5232.215422330848,0.9140055358056713,0.001528989033183989,15.76801889844933,5928.25368783238,2294.2722927234886,4600.0,7800.0,10.74886282424745,0.43234307133780653,0.040222214982827804,0.03866614489366598,11.181437211461699
Delta,scam_0532_0714154700_858_ca0_scam01532_loft_mountain________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0532_0714154700_858_ca0_scam01532_loft_mountain________01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7838.0,0.07838,18.380000000000006,7868.0,0.07868,0.3,0.08838,9.999999999999995,-4235.592348034643,4235.592348034643,0.8846797122385307,0.0018887558911829842,16.934561428652707,6584.496395156163,3006.440716440877,7500.0,8800.0,0.8524796061172979,0.07684687297449422,0.09014511599227676,0.08268590806071666,0.9293829477940206
Delta,scam_0532_0714157416_056_ca0_scam02532_upper_pocosin________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0532_0714157416_056_ca0_scam02532_upper_pocosin________01p02.wav,NO CLEAN ONSET BEFORE PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6979.0,0.06979,9.790000000000006,6979.0,0.06979,0.0,0.07979,9.999999999999995,-3200.8604210400026,3200.8604210400026,0.970095641919895,0.002499327976757166,-4.881541311566701,8449.284172467924,4685.14005326661,7600.0,13200.0,0.10914233933167024,0.04328653951926522,0.39660630131559405,0.2839613519435368,0.15243813717252752
Delta,scam_0533_0714247728_852_ca0_scam01533_corbin_mountain_533__01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0533_0714247728_852_ca0_scam01533_corbin_mountain_533__01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7635.0,0.07635,16.350000000000005,7834.0,0.07834,1.99,0.08635,9.999999999999995,-7773.035050878172,7773.035050878172,0.9506019171420688,0.0010291990126940424,-1.6705475820365387,5653.15560608225,2324.743357466564,3300.0,8000.0,8.682949235398826,0.4049616113379251,0.046638716910490416,0.044560450534454975,9.087915550243398
Delta,scam_0538_0714691742_619_ca0_scam15011_aegis_0538a__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0538_0714691742_619_ca0_scam15011_aegis_0538a__________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7501.0,0.07501,15.009999999999996,7556.0,0.07556,0.55,0.08500999999999999,9.999999999999995,-6043.92598288065,6043.92598288065,0.8696218375146353,0.0013236429470943072,15.915020928321535,5913.457453489313,2115.299934361526,4200.0,7900.0,2.7628581367948746,0.07382298901504655,0.026719789927646023,0.02602439793242071,2.83668383824854
Delta,scam_0544_0715236424_245_ca0_scam15012_aegis_0544a__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0544_0715236424_245_ca0_scam15012_aegis_0544a__________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7215.0,0.07215,12.150000000000007,7269.0,0.07269,0.54,0.08215,9.999999999999995,-3655.4878484692426,3655.4878484692426,0.9493403910688327,0.0021884903825764453,13.620037231513153,6180.845191525376,2375.8153759642287,4800.0,8300.0,2.6170445793718073,0.17274815412400507,0.06600886950327432,0.061921354548761375,2.7897993411621935
Delta,scam_0544_0715237522_243_ca0_scam15012_aegis_0544b__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0544_0715237522_243_ca0_scam15012_aegis_0544b__________01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7810.0,0.0781,18.100000000000005,7838.0,0.07838,0.27999999999999997,0.0881,9.999999999999995,-5761.492292878179,5761.492292878179,0.7303399686169162,0.001388529150666201,15.763819657218146,6895.036791345744,3842.516795922714,6600.0,9600.0,0.09841444172056626,0.013079496170154612,0.1329022035941836,0.11730847406803908,0.11149660136716538
Delta,scam_0550_0715772566_733_ca0_scam15011_aegis_0550a__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0550_0715772566_733_ca0_scam15011_aegis_0550a__________01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7600.0,0.076,16.0,7627.0,0.07627,0.27,0.086,9.999999999999995,-8610.009353038196,8610.009353038196,0.9735414072110131,0.0009291511393279795,16.426002669885918,7051.47832430424,4069.907915519691,4300.0,10600.0,0.13086686189027097,0.026602215367282814,0.20327694103025254,0.16890748600188396,0.15749577474017995
Delta,scam_0554_0716124210_576_ca0_scam02554_barrier_range________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0554_0716124210_576_ca0_scam02554_barrier_range________01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7838.0,0.07838,18.380000000000006,7864.0,0.07864,0.25999999999999995,0.08838,9.999999999999995,-3130.9640409178655,3130.9640409178655,0.8928581624255582,0.0025551235643238943,-14.432677343469347,7361.723652536007,3721.1888152935794,3900.0,11000.0,0.673403850822334,0.17707794729585638,0.2629595109674764,0.20820182128535933,0.8505110387730717
Delta,scam_0556_0716301226_744_ca0_scam04556_alagogshak___________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0556_0716301226_744_ca0_scam04556_alagogshak___________01p02.wav,NO CLEAN ONSET BEFORE PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7037.0,0.07037,10.370000000000005,7037.0,0.07037,0.0,0.08037,9.999999999999995,-3328.9898536810356,3328.9898536810356,0.7981625592932015,0.002403131385682653,-3.8512980182752425,8372.067503768318,5073.950470074197,3800.0,14500.0,0.05085461119001255,0.019356498212960142,0.3806242494045773,0.2756818235798591,0.07021318257985544
Delta,scam_0557_0716380241_716_ca0_scam15011_aegis_0557a__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0557_0716380241_716_ca0_scam15011_aegis_0557a__________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7509.0,0.07509,15.090000000000007,7578.0,0.07578,0.69,0.08509,9.999999999999995,-2344.464544509458,2344.464544509458,0.9614417953369956,0.003412293019630149,11.336148012752208,5738.020894819416,2182.9871344439603,3600.0,7600.0,2.4570440618808562,0.07566091020715382,0.030793469022788192,0.02987308102360739,2.5327454555946978
Delta,scam_0558_0716481090_725_ca0_scam01558_chiniak_scam_________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0558_0716481090_725_ca0_scam01558_chiniak_scam_________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6912.0,0.06912,9.120000000000003,6960.0,0.0696,0.48000000000000004,0.07912,9.999999999999995,-7386.426421900387,7386.426421900387,0.8822199451099751,0.0010830677167893257,16.781186315561165,6581.879383339497,2642.501166196493,7600.0,8500.0,6.49468437450046,0.48007254431286767,0.0739177636095353,0.06882968623991381,6.9747890850398395
Delta,scam_0561_0716743179_468_ca0_scam01561_walatka______________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0561_0716743179_468_ca0_scam01561_walatka______________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6897.0,0.06897,8.970000000000006,6948.0,0.06948,0.51,0.07897,9.999999999999995,-1489.4807411288473,1489.4807411288473,0.9118903371524069,0.00537099928793773,10.192137033641831,5968.1065391024795,1811.750618225786,6800.0,7000.0,41.5915340852728,1.7274008963358571,0.04153251218852047,0.039876302929136825,43.31898319173615
Delta,scam_0561_0716747598_035_ca0_scam04561_becharof_____________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0561_0716747598_035_ca0_scam04561_becharof_____________01p02.wav,OK,False,100000,744000,7.44,124,124-shot,0.06899999999999999,0.079,6894.0,0.06894,8.940000000000003,6919.0,0.06919,0.25,0.07894,9.999999999999995,-3404.21988291096,3404.21988291096,0.9036350406980758,0.0023500244623326657,8.25276454209623,6961.254652657927,2507.308204626396,4400.0,9700.0,24.793953973179313,3.2811175708000704,0.1323353900853973,0.11686741666936536,28.07555488355511
Delta,scam_0563_0716919971_591_ca0_scam01563_swikshak_____________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0563_0716919971_591_ca0_scam01563_swikshak_____________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7028.0,0.07028,10.279999999999998,7315.0,0.07315,2.87,0.08027999999999999,9.999999999999995,-4791.2641281674405,4791.2641281674405,0.8696656143890102,0.001669705486067585,-32.77186814194756,7240.1895210925295,3012.260819494257,7800.0,10100.0,54.00425930181649,11.300609821346123,0.20925404713339,0.17304386165405944,65.30488694211952
Delta,scam_0565_0717087207_245_ca0_scam01565_raspberry_island_____01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0565_0717087207_245_ca0_scam01565_raspberry_island_____01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7094.0,0.07094,10.940000000000005,7311.0,0.07311,2.17,0.08094,9.999999999999995,-7870.256970858146,7870.256970858146,0.9232173141331399,0.001016485234169896,-28.289107434817794,6686.40176725049,2566.613639644831,4500.0,8900.0,99.11226641915866,8.419984010527704,0.08495400533894057,0.07830190670588877,107.53229857038043
Delta,scam_0565_0717097821_583_ca0_scam04565_chiniak_565_scam_____01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0565_0717097821_583_ca0_scam04565_chiniak_565_scam_____01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6924.0,0.06924,9.239999999999998,6981.0,0.06981,0.57,0.07923999999999999,9.999999999999995,-5038.657966324345,5038.657966324345,0.7353451680068769,0.0015877243610238397,15.209937287924744,6350.6213429618065,2824.142435693945,4300.0,9600.0,15.506478157027376,2.1903160640811596,0.1412516782921808,0.12376851698117948,17.696875728213048
Delta,scam_0566_0717186509_791_ca0_scam04566_kelez________________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0566_0717186509_791_ca0_scam04566_kelez________________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6917.0,0.06917,9.169999999999998,6970.0,0.0697,0.53,0.07916999999999999,9.999999999999995,-5523.507525051037,5523.507525051037,0.9833740830929708,0.0014483550468098764,13.035683471876457,6045.628332311461,2766.488540907584,3800.0,8900.0,8.408057463249607,0.6870344309258697,0.08171143381557476,0.07553882762643836,9.095116412495257
Delta,scam_0567_0717275341_463_ca0_scam01567_novarupta_scam_______01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0567_0717275341_463_ca0_scam01567_novarupta_scam_______01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6919.0,0.06919,9.190000000000003,6972.0,0.06972,0.53,0.07919,9.999999999999995,-3109.240701817307,3109.240701817307,0.9665679688012204,0.002572975451956522,12.40577304984567,7081.81130576329,2652.090039459762,9300.0,9700.0,24.454947541721324,3.187475435451582,0.13034071858112126,0.1153108124803609,27.642467925498792
Delta,scam_0582_0718608852_983_ca0_scam01582_bruin_bay____________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0582_0718608852_983_ca0_scam01582_bruin_bay____________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6967.0,0.06967,9.669999999999998,7018.0,0.07018,0.51,0.07966999999999999,9.999999999999995,-3603.772905653592,3603.772905653592,0.9566624805584515,0.002219895706371957,13.564650848831674,6468.247315854481,3226.0036020409125,5100.0,10700.0,13.276268382779447,3.112085129222221,0.23440962772783988,0.1898828152483121,16.389503837682778
Delta,scam_0588_0719141924_952_ca0_scam03588_iliamna______________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0588_0719141924_952_ca0_scam03588_iliamna______________01p02.wav,NO CLEAN ONSET BEFORE PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7475.0,0.07475,14.75,7475.0,0.07475,0.0,0.08474999999999999,9.999999999999995,-3872.6867333880377,3872.6867333880377,0.9897273057088596,0.002065749323597151,-8.341270825432563,7664.482131411797,5067.57930769251,2900.0,12800.0,0.08492747143095575,0.023932540501242428,0.2817997533424633,0.21977053565663118,0.10889785762107144
Delta,scam_0593_0719582709_653_ca0_scam01593_knife_creek__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0593_0719582709_653_ca0_scam01593_knife_creek__________01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6922.0,0.06922,9.220000000000006,6952.0,0.06952,0.3,0.07922,9.999999999999995,-15132.77796893876,15132.77796893876,0.9544111465925859,0.0005286537618156191,19.083855024026306,6936.149978181455,3125.8682474284988,6500.0,9400.0,3.9862962734215426,0.5708204067119073,0.14319568029045596,0.12525019384136665,4.557441303722607
